Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
XD|2544|46.124804|-121.990818|513.1|WGS84|2014-07-29T20:09:02|2014-08-03T03:00:00
XD|2545|46.127554|-121.991913|400.3|WGS84|2014-07-29T20:15:15|2014-08-03T03:00:00
XD|2546|46.127752|-121.995064|417.4|WGS84|2014-07-29T20:21:10|2014-08-03T03:00:00
XD|2547|46.128039|-121.997985|431.4|WGS84|2014-07-29T20:25:49|2014-08-03T03:00:00
XD|2548|46.120316|-122.006099|454.8|WGS84|2014-07-29T20:32:14|2014-08-03T03:00:00
XD|2549|46.10988|-122.019034|429.5|WGS84|2014-07-29T21:05:07|2014-08-03T03:00:00
XD|2550|46.11409|-122.018136|426.0|WGS84|2014-07-29T21:00:28|2014-08-03T03:00:00
XD|2551|46.116778|-122.015705|407.7|WGS84|2014-07-29T20:55:52|2014-08-03T03:00:00
XD|2552|46.119915|-122.015477|393.2|WGS84|2014-07-29T20:51:17|2014-08-03T03:00:00
XD|2553|46.122697|-122.014344|390.6|WGS84|2014-07-29T20:47:04|2014-08-03T03:00:00
XD|2554|46.124933|-122.01553|424.1|WGS84|2014-07-29T20:41:46|2014-08-03T03:00:00
XD|2555|46.107853|-122.036395|565.2|WGS84|2014-07-30T17:36:34|2014-08-03T03:00:00
XD|2556|46.107102|-122.039478|586.0|WGS84|2014-07-30T17:43:48|2014-08-03T03:00:00
XD|2557|46.109385|-122.039877|609.7|WGS84|2014-07-30T17:50:39|2014-08-03T03:00:00
XD|2558|46.111152|-122.039387|628.2|WGS84|2014-07-30T17:54:47|2014-08-03T03:00:00
XD|2559|46.112537|-122.040508|645.1|WGS84|2014-07-30T17:58:54|2014-08-03T03:00:00
XD|2560|46.113256|-122.041864|655.6|WGS84|2014-07-30T18:04:07|2014-08-03T03:00:00
XD|2561|46.115447|-122.041017|673.4|WGS84|2014-07-30T18:08:34|2014-08-03T03:00:00
XD|2562|46.1166|-122.043306|689.3|WGS84|2014-07-30T18:12:48|2014-08-03T03:00:00
XD|2563|46.118191|-122.043226|702.6|WGS84|2014-07-30T18:17:46|2014-08-03T03:00:00
XD|2564|46.119137|-122.045118|715.9|WGS84|2014-07-30T18:23:17|2014-08-03T03:00:00
XD|2565|46.119406|-122.047566|713.7|WGS84|2014-07-30T18:30:31|2014-08-03T03:00:00
XD|2566|46.1207|-122.049216|711.1|WGS84|2014-07-30T18:35:03|2014-08-03T03:00:00
XD|2567|46.125977|-122.045756|762.0|WGS84|2014-07-30T18:42:07|2014-08-03T03:00:00
XD|2568|46.127983|-122.04478|779.5|WGS84|2014-07-30T18:46:40|2014-08-03T03:00:00
XD|2569|46.130012|-122.045425|806.8|WGS84|2014-07-30T18:51:51|2014-08-03T03:00:00
XD|2570|46.12963|-122.048182|824.9|WGS84|2014-07-30T18:57:56|2014-08-03T03:00:00
XD|2571|46.129131|-122.051098|863.8|WGS84|2014-07-30T19:03:10|2014-08-03T03:00:00
XD|2572|46.129361|-122.054223|845.4|WGS84|2014-07-30T19:07:56|2014-08-03T03:00:00
XD|2573|46.129575|-122.057519|805.7|WGS84|2014-07-30T19:13:18|2014-08-03T03:00:00
XD|2574|46.130468|-122.059116|826.3|WGS84|2014-07-30T19:21:53|2014-08-03T03:00:00
XD|2575|46.132238|-122.05969|840.6|WGS84|2014-07-30T19:27:30|2014-08-03T03:00:00
XD|2576|46.132237|-122.062063|844.3|WGS84|2014-07-30T19:32:02|2014-08-03T03:00:00
XD|2577|46.132675|-122.064079|838.0|WGS84|2014-07-30T19:36:06|2014-08-03T03:00:00
XD|2578|46.133609|-122.065652|833.7|WGS84|2014-07-30T19:40:53|2014-08-03T03:00:00
XD|2579|46.135544|-122.066197|849.9|WGS84|2014-07-30T19:44:49|2014-08-03T03:00:00
XD|2580|46.137782|-122.0667|857.4|WGS84|2014-07-30T19:49:37|2014-08-03T03:00:00
XD|2581|46.139347|-122.067636|879.8|WGS84|2014-07-30T20:12:31|2014-08-03T03:00:00
XD|2582|46.142142|-122.067271|875.7|WGS84|2014-07-30T20:18:00|2014-08-03T03:00:00
XD|2583|46.143826|-122.06753|860.3|WGS84|2014-07-30T20:22:27|2014-08-03T03:00:00
XD|2584|46.145145|-122.068663|852.7|WGS84|2014-07-30T20:26:54|2014-08-03T03:00:00
XD|2585|46.146103|-122.070563|875.9|WGS84|2014-07-30T20:32:13|2014-08-03T03:00:00
XD|2586|46.144898|-122.073532|887.7|WGS84|2014-07-30T20:36:25|2014-08-03T03:00:00
XD|2587|46.1439|-122.076934|880.0|WGS84|2014-07-30T20:40:57|2014-08-03T03:00:00
XD|2588|46.145166|-122.07914|874.1|WGS84|2014-07-30T20:45:39|2014-08-03T03:00:00
XD|2589|46.146683|-122.080868|882.8|WGS84|2014-07-30T20:49:59|2014-08-03T03:00:00
XD|2590|46.148756|-122.081849|862.2|WGS84|2014-07-30T20:58:02|2014-08-03T03:00:00
XD|2591|46.150771|-122.082823|869.9|WGS84|2014-07-30T21:03:20|2014-08-03T03:00:00
XD|2592|46.152317|-122.08544|860.1|WGS84|2014-07-30T21:10:56|2014-08-03T03:00:00
XD|2593|46.153491|-122.087879|866.5|WGS84|2014-07-30T21:17:04|2014-08-03T03:00:00
XD|2594|46.154985|-122.090696|867.2|WGS84|2014-07-30T21:21:28|2014-08-03T03:00:00
XD|2595|46.156687|-122.093678|888.1|WGS84|2014-07-30T21:27:05|2014-08-03T03:00:00
XD|2596|46.158414|-122.09666|894.2|WGS84|2014-07-30T21:30:44|2014-08-03T03:00:00
XD|2597|46.157838|-122.099833|905.3|WGS84|2014-07-30T21:34:44|2014-08-03T03:00:00
XD|2598|46.221922|-122.276522|1236.2|WGS84|2014-07-30T21:26:08|2014-08-03T03:00:00
XD|2599|46.226702|-122.275792|1251.7|WGS84|2014-07-30T21:22:26|2014-08-03T03:00:00
XD|2600|46.226815|-122.277074|1255.4|WGS84|2014-07-30T21:19:01|2014-08-03T03:00:00
XD|2601|46.229876|-122.278306|1256.5|WGS84|2014-07-30T21:14:58|2014-08-03T03:00:00
XD|2602|46.230728|-122.279366|1250.8|WGS84|2014-07-30T21:11:15|2014-08-03T03:00:00
XD|2603|46.231842|-122.280012|1242.6|WGS84|2014-07-30T21:08:04|2014-08-03T03:00:00
XD|2604|46.232051|-122.282051|1227.6|WGS84|2014-07-30T21:04:43|2014-08-03T03:00:00
XD|2605|46.233077|-122.282795|1216.7|WGS84|2014-07-30T21:01:34|2014-08-03T03:00:00
XD|2606|46.233213|-122.285441|1220.9|WGS84|2014-07-30T20:57:46|2014-08-03T03:00:00
XD|2607|46.236045|-122.285983|1263.3|WGS84|2014-07-30T20:53:21|2014-08-03T03:00:00
XD|2608|46.237932|-122.287077|1257.1|WGS84|2014-07-30T20:49:40|2014-08-03T03:00:00
XD|2609|46.238208|-122.288084|1253.5|WGS84|2014-07-30T20:46:56|2014-08-03T03:00:00
XD|2610|46.239043|-122.289977|1255.0|WGS84|2014-07-30T20:43:30|2014-08-03T03:00:00
XD|2611|46.240087|-122.291027|1251.0|WGS84|2014-07-30T20:40:40|2014-08-03T03:00:00
XD|2612|46.241259|-122.292786|1238.3|WGS84|2014-07-30T20:37:14|2014-08-03T03:00:00
XD|2613|46.242057|-122.294006|1223.8|WGS84|2014-07-30T20:28:50|2014-08-03T03:00:00
XD|2614|46.242785|-122.29575|1228.1|WGS84|2014-07-30T19:37:25|2014-08-03T03:00:00
XD|2615|46.242596|-122.298179|1232.8|WGS84|2014-07-30T19:33:24|2014-08-03T03:00:00
XD|2616|46.242621|-122.299836|1237.5|WGS84|2014-07-30T19:28:37|2014-08-03T03:00:00
XD|2617|46.242249|-122.301964|1244.7|WGS84|2014-07-30T19:20:53|2014-08-03T03:00:00
XD|2618|46.242982|-122.305098|1240.0|WGS84|2014-07-30T19:13:13|2014-08-03T03:00:00
XD|2619|46.243875|-122.306092|1243.5|WGS84|2014-07-30T19:05:20|2014-08-03T03:00:00
XD|2620|46.244017|-122.308028|1258.6|WGS84|2014-07-30T18:59:46|2014-08-03T03:00:00
XD|2621|46.242916|-122.310974|1263.4|WGS84|2014-07-30T18:55:41|2014-08-03T03:00:00
XD|2622|46.243034|-122.314012|1259.4|WGS84|2014-07-30T18:51:49|2014-08-03T03:00:00
XD|2623|46.245158|-122.315751|1259.3|WGS84|2014-07-30T18:47:42|2014-08-03T03:00:00
XD|2624|46.246105|-122.317803|1258.2|WGS84|2014-07-30T18:43:18|2014-08-03T03:00:00
XD|2625|46.246973|-122.318943|1263.2|WGS84|2014-07-30T18:39:01|2014-08-03T03:00:00
XD|2626|46.247731|-122.321176|1284.9|WGS84|2014-07-30T18:33:30|2014-08-03T03:00:00
XD|2627|46.248283|-122.323932|1302.7|WGS84|2014-07-30T18:29:05|2014-08-03T03:00:00
XD|2628|46.24886|-122.325999|1317.0|WGS84|2014-07-30T18:24:59|2014-08-03T03:00:00
XD|2629|46.246029|-122.331015|1332.5|WGS84|2014-07-30T18:20:30|2014-08-03T03:00:00
XD|2630|46.24711|-122.332974|1328.1|WGS84|2014-07-30T17:56:01|2014-08-03T03:00:00
XD|2631|46.248115|-122.333836|1326.9|WGS84|2014-07-30T17:46:46|2014-08-03T03:00:00
XD|2632|46.249046|-122.336017|1326.9|WGS84|2014-07-30T17:42:08|2014-08-03T03:00:00
XD|2633|46.249743|-122.337122|1330.0|WGS84|2014-07-30T17:38:03|2014-08-03T03:00:00
XD|2634|46.249797|-122.338971|1322.9|WGS84|2014-07-30T17:32:13|2014-08-03T03:00:00
XD|2635|46.24997|-122.341166|1329.7|WGS84|2014-07-30T17:27:42|2014-08-03T03:00:00
XD|2636|46.250401|-122.343025|1319.7|WGS84|2014-07-30T17:22:45|2014-08-03T03:00:00
XD|2637|46.250713|-122.344867|1317.6|WGS84|2014-07-30T17:16:46|2014-08-03T03:00:00
XD|2638|46.250152|-122.347922|1304.1|WGS84|2014-07-30T17:11:10|2014-08-03T03:00:00
XD|2639|46.248999|-122.350169|1281.2|WGS84|2014-07-30T17:06:47|2014-08-03T03:00:00
XD|2640|46.249169|-122.352813|1259.7|WGS84|2014-07-30T17:02:21|2014-08-03T03:00:00
XD|2641|46.250077|-122.35401|1246.3|WGS84|2014-07-30T16:55:58|2014-08-03T03:00:00
XD|2642|46.250166|-122.354856|1233.3|WGS84|2014-07-30T16:52:11|2014-08-03T03:00:00
XD|2643|46.250076|-122.358974|1197.2|WGS84|2014-07-30T16:46:03|2014-08-03T03:00:00
XD|2644|46.250047|-122.359995|1180.3|WGS84|2014-07-30T16:42:25|2014-08-03T03:00:00
XD|2645|46.250139|-122.36198|1201.0|WGS84|2014-07-30T16:35:47|2014-08-03T03:00:00
XD|2646|46.250175|-122.364025|1214.3|WGS84|2014-07-30T16:30:16|2014-08-03T03:00:00
XD|2647|46.251019|-122.36687|1201.7|WGS84|2014-07-29T23:17:36|2014-08-03T03:00:00
XD|2648|46.252045|-122.369964|1199.2|WGS84|2014-07-29T23:11:13|2014-08-03T03:00:00
XD|2649|46.252999|-122.371925|1189.3|WGS84|2014-07-29T23:06:12|2014-08-03T03:00:00
XD|2650|46.253008|-122.373021|1191.0|WGS84|2014-07-29T23:01:19|2014-08-03T03:00:00
XD|2651|46.253081|-122.37586|1188.3|WGS84|2014-07-29T22:54:09|2014-08-03T03:00:00
XD|2652|46.253135|-122.376857|1186.7|WGS84|2014-07-29T22:49:42|2014-08-03T03:00:00
XD|2653|46.252684|-122.382034|1211.5|WGS84|2014-07-29T22:44:19|2014-08-03T03:00:00
XD|2654|46.255086|-122.386916|1228.4|WGS84|2014-07-29T22:39:14|2014-08-03T03:00:00
XD|2655|46.257937|-122.388047|1195.3|WGS84|2014-07-29T22:32:54|2014-08-03T03:00:00
XD|2656|46.25895|-122.38892|1178.1|WGS84|2014-07-29T22:27:03|2014-08-03T03:00:00
XD|2657|46.259352|-122.395029|1129.2|WGS84|2014-07-29T22:21:21|2014-08-03T03:00:00
XD|2658|46.259896|-122.397051|1121.5|WGS84|2014-07-29T22:14:54|2014-08-03T03:00:00
XD|2659|46.260822|-122.399129|1110.2|WGS84|2014-07-29T22:08:57|2014-08-03T03:00:00
XD|2660|46.261063|-122.399974|1091.4|WGS84|2014-07-29T22:03:06|2014-08-03T03:00:00
XD|2661|46.262784|-122.402088|1054.6|WGS84|2014-07-29T21:55:34|2014-08-03T03:00:00
XD|2662|46.270144|-122.399857|997.3|WGS84|2014-07-29T17:09:43|2014-08-03T03:00:00
XD|2663|46.272081|-122.399902|975.9|WGS84|2014-07-29T17:14:58|2014-08-03T03:00:00
XD|2664|46.272951|-122.400895|972.0|WGS84|2014-07-29T17:23:32|2014-08-03T03:00:00
XD|2665|46.273968|-122.403057|947.0|WGS84|2014-07-29T17:28:30|2014-08-03T03:00:00
XD|2666|46.274252|-122.405008|970.6|WGS84|2014-07-29T17:35:25|2014-08-03T03:00:00
XD|2667|46.279037|-122.402754|941.8|WGS84|2014-07-29T17:42:40|2014-08-03T03:00:00
XD|2668|46.281911|-122.402979|892.3|WGS84|2014-07-29T17:50:04|2014-08-03T03:00:00
XD|2669|46.282757|-122.404116|876.5|WGS84|2014-07-29T17:56:43|2014-08-03T03:00:00
XD|2670|46.282989|-122.405913|850.6|WGS84|2014-07-29T18:03:10|2014-08-03T03:00:00
XD|2671|46.28405|-122.406895|836.2|WGS84|2014-07-29T18:08:15|2014-08-03T03:00:00
XD|2672|46.284693|-122.40918|830.1|WGS84|2014-07-29T18:22:19|2014-08-03T03:00:00
XD|2673|46.284639|-122.410959|810.8|WGS84|2014-07-29T18:29:00|2014-08-03T03:00:00
XD|2674|46.285164|-122.412583|809.6|WGS84|2014-07-29T18:33:58|2014-08-03T03:00:00
XD|2675|46.285745|-122.414891|802.4|WGS84|2014-07-29T18:39:08|2014-08-03T03:00:00
XD|2676|46.285776|-122.41693|787.9|WGS84|2014-07-29T18:51:59|2014-08-03T03:00:00
XD|2677|46.285883|-122.418992|792.0|WGS84|2014-07-29T19:02:16|2014-08-03T03:00:00
XD|2678|46.285895|-122.422098|794.9|WGS84|2014-07-29T19:09:36|2014-08-03T03:00:00
XD|2679|46.28589|-122.424002|805.8|WGS84|2014-07-29T19:16:39|2014-08-03T03:00:00
XD|2680|46.285885|-122.426091|808.5|WGS84|2014-07-29T19:22:19|2014-08-03T03:00:00
XD|2681|46.286069|-122.42801|827.3|WGS84|2014-07-29T19:27:43|2014-08-03T03:00:00
XD|2682|46.28627|-122.429843|829.7|WGS84|2014-07-29T19:32:47|2014-08-03T03:00:00
XD|2683|46.286965|-122.432146|833.1|WGS84|2014-07-29T19:38:43|2014-08-03T03:00:00
XD|2684|46.28783|-122.434106|827.2|WGS84|2014-07-29T19:44:50|2014-08-03T03:00:00
XD|2685|46.287647|-122.435182|829.4|WGS84|2014-07-29T19:50:12|2014-08-03T03:00:00
XD|2686|46.289163|-122.437826|795.4|WGS84|2014-07-29T19:55:30|2014-08-03T03:00:00
XD|2687|46.290077|-122.439075|783.1|WGS84|2014-07-29T20:01:05|2014-08-03T03:00:00
XD|2688|46.290813|-122.44|779.0|WGS84|2014-07-29T20:07:05|2014-08-03T03:00:00
XD|2689|46.291287|-122.442919|777.7|WGS84|2014-07-29T20:16:35|2014-08-03T03:00:00
XD|2690|46.291514|-122.445533|773.8|WGS84|2014-07-29T20:23:34|2014-08-03T03:00:00
XD|2691|46.311963|-122.429488|435.5|WGS84|2014-07-29T23:40:17|2014-08-03T03:00:00
XD|2692|46.323943|-122.420224|552.7|WGS84|2014-07-29T23:59:51|2014-08-03T03:00:00
XD|2693|46.322284|-122.423481|538.7|WGS84|2014-07-29T23:50:39|2014-08-03T03:00:00
XD|2694|46.323651|-122.423572|545.9|WGS84|2014-07-30T00:12:40|2014-08-03T03:00:00
XD|2695|46.325182|-122.426485|528.7|WGS84|2014-07-30T00:36:28|2014-08-03T03:00:00
XD|2696|46.326152|-122.428877|505.3|WGS84|2014-07-30T00:53:16|2014-08-03T03:00:00
XD|2697|46.329765|-122.436987|482.2|WGS84|2014-07-30T01:10:41|2014-08-03T03:00:00
XD|2698|46.330247|-122.438996|486.6|WGS84|2014-07-30T01:21:53|2014-08-03T03:00:00
XD|2699|46.331878|-122.441372|493.2|WGS84|2014-07-30T16:47:12|2014-08-03T03:00:00
XD|2700|46.332617|-122.442697|497.9|WGS84|2014-07-30T16:56:00|2014-08-03T03:00:00
XD|2701|46.333069|-122.445388|507.1|WGS84|2014-07-30T17:02:51|2014-08-03T03:00:00
XD|2702|46.333019|-122.447113|510.4|WGS84|2014-07-30T17:11:40|2014-08-03T03:00:00
XD|2703|46.332837|-122.450422|507.6|WGS84|2014-07-30T17:19:08|2014-08-03T03:00:00
XD|2704|46.33282|-122.452037|506.7|WGS84|2014-07-30T17:26:03|2014-08-03T03:00:00
XD|2705|46.333098|-122.454773|502.9|WGS84|2014-07-30T17:33:04|2014-08-03T03:00:00
XD|2706|46.333859|-122.456543|501.6|WGS84|2014-07-30T17:45:21|2014-08-03T03:00:00
XD|2707|46.334277|-122.460853|506.7|WGS84|2014-07-30T17:54:19|2014-08-03T03:00:00
XD|2708|46.333867|-122.463375|491.3|WGS84|2014-07-30T18:04:31|2014-08-03T03:00:00
XD|2709|46.331799|-122.470954|457.2|WGS84|2014-07-30T18:12:30|2014-08-03T03:00:00
XD|2710|46.331293|-122.473034|446.5|WGS84|2014-07-30T18:26:28|2014-08-03T03:00:00
XD|2711|46.329183|-122.480404|425.2|WGS84|2014-07-30T18:35:49|2014-08-03T03:00:00
XD|2712|46.328167|-122.483129|426.9|WGS84|2014-07-30T18:44:06|2014-08-03T03:00:00
XD|2713|46.327811|-122.486652|432.4|WGS84|2014-07-30T18:53:11|2014-08-03T03:00:00
XD|2714|46.328141|-122.488067|427.4|WGS84|2014-07-30T19:00:37|2014-08-03T03:00:00
XD|2715|46.329108|-122.490595|431.4|WGS84|2014-07-30T19:54:33|2014-08-03T03:00:00
XD|2716|46.32977|-122.492143|429.4|WGS84|2014-07-30T20:01:08|2014-08-03T03:00:00
XD|2717|46.331996|-122.49657|417.8|WGS84|2014-07-30T20:12:17|2014-08-03T03:00:00
XD|2718|46.334733|-122.502014|403.3|WGS84|2014-07-30T20:25:25|2014-08-03T03:00:00
XD|2719|46.336598|-122.505412|405.7|WGS84|2014-07-30T20:35:08|2014-08-03T03:00:00
XD|2720|46.33765|-122.506941|404.8|WGS84|2014-07-30T20:46:11|2014-08-03T03:00:00
XD|2721|46.338845|-122.508381|401.1|WGS84|2014-07-30T20:59:06|2014-08-03T03:00:00
XD|2722|46.340218|-122.511787|392.0|WGS84|2014-07-30T21:06:31|2014-08-03T03:00:00
XD|2724|46.341652|-122.514093|384.9|WGS84|2014-07-30T21:15:14|2014-08-03T03:00:00
XD|2725|46.343349|-122.515635|379.9|WGS84|2014-07-30T21:22:25|2014-08-03T03:00:00
XD|2726|46.3453|-122.518362|365.2|WGS84|2014-07-30T21:34:15|2014-08-03T03:00:00
XD|2727|46.346686|-122.52054|372.1|WGS84|2014-07-30T21:43:14|2014-08-03T03:00:00
XD|2728|46.349446|-122.521208|367.5|WGS84|2014-07-30T21:51:37|2014-08-03T03:00:00
XD|2729|46.350848|-122.521126|354.7|WGS84|2014-07-30T22:06:47|2014-08-03T03:00:00
XD|2730|46.353274|-122.521912|352.0|WGS84|2014-07-30T22:18:10|2014-08-03T03:00:00
XD|2731|46.354314|-122.52297|356.2|WGS84|2014-07-30T22:29:01|2014-08-03T03:00:00
XD|2732|46.354749|-122.524189|358.4|WGS84|2014-07-31T23:06:31|2014-08-03T03:00:00
XD|2733|46.356091|-122.526113|360.5|WGS84|2014-07-30T22:36:32|2014-08-03T03:00:00
XD|2734|46.35839|-122.52872|369.6|WGS84|2014-07-31T22:59:44|2014-08-03T03:00:00
XD|2735|46.359884|-122.528818|367.8|WGS84|2014-07-30T22:59:04|2014-08-03T03:00:00
XD|2736|46.361476|-122.529819|366.8|WGS84|2014-07-30T23:15:45|2014-08-03T03:00:00
XD|2737|46.363054|-122.531853|356.9|WGS84|2014-07-30T23:25:02|2014-08-03T03:00:00
XD|2738|46.363769|-122.532504|347.8|WGS84|2014-07-30T23:34:32|2014-08-03T03:00:00
XD|2739|46.36523|-122.534081|350.4|WGS84|2014-07-30T23:44:30|2014-08-03T03:00:00
XD|2740|46.366074|-122.535803|345.3|WGS84|2014-07-30T23:52:00|2014-08-03T03:00:00
XD|2741|46.366135|-122.536883|356.0|WGS84|2014-07-31T22:50:00|2014-08-03T03:00:00
XD|2742|46.367001|-122.538344|347.6|WGS84|2014-07-31T00:06:24|2014-08-03T03:00:00
XD|2743|46.368|-122.539578|383.1|WGS84|2014-07-31T20:05:00|2014-08-03T03:00:00
XD|2744|46.36924|-122.541135|375.3|WGS84|2014-07-31T20:09:32|2014-08-03T03:00:00
XD|2745|46.369935|-122.543101|362.4|WGS84|2014-07-31T20:26:04|2014-08-03T03:00:00
XD|2746|46.370202|-122.545795|358.5|WGS84|2014-07-31T20:31:57|2014-08-03T03:00:00
XD|2747|46.370408|-122.548184|355.7|WGS84|2014-07-31T20:37:34|2014-08-03T03:00:00
XD|3001|46.244536|-122.136779|1276.8|WGS84|2014-07-21T17:35:13|2014-07-27T00:00:00
XD|3002|46.23906|-122.13931|1295.5|WGS84|2014-07-21T17:53:30|2014-07-27T00:00:00
XD|3003|46.236794|-122.146874|1283.5|WGS84|2014-07-21T18:14:55|2014-07-27T00:00:00
XD|3004|46.2299|-122.148399|1280.8|WGS84|2014-07-21T18:58:04|2014-07-27T00:00:00
XD|3005|46.227807|-122.147244|1350.4|WGS84|2014-07-21T19:18:05|2014-07-27T00:00:00
XD|3006|46.223718|-122.148123|1365.1|WGS84|2014-07-21T19:41:21|2014-07-27T00:00:00
XD|3007|46.221309|-122.148219|1386.4|WGS84|2014-07-21T19:56:59|2014-07-27T00:00:00
XD|3008|46.219731|-122.146471|1383.5|WGS84|2014-07-21T20:08:09|2014-07-27T00:00:00
XD|3009|46.218607|-122.143866|1380.2|WGS84|2014-07-21T20:20:31|2014-07-27T00:00:00
XD|3010|46.217396|-122.139334|1328.1|WGS84|2014-07-21T20:35:16|2014-07-27T00:00:00
XD|3011|46.214267|-122.139153|1353.8|WGS84|2014-07-21T20:48:09|2014-07-27T00:00:00
XD|3012|46.211305|-122.139606|1359.1|WGS84|2014-07-21T21:05:09|2014-07-27T00:00:00
XD|3013|46.208266|-122.136966|1344.5|WGS84|2014-07-21T21:17:38|2014-07-27T00:00:00
XD|3014|46.204171|-122.137223|1333.5|WGS84|2014-07-21T21:30:48|2014-07-27T00:00:00
XD|3015|46.200369|-122.134861|1315.5|WGS84|2014-07-21T21:50:34|2014-07-27T00:00:00
XD|3016|46.198814|-122.138862|1320.2|WGS84|2014-07-21T22:05:15|2014-07-27T00:00:00
XD|3017|46.19642|-122.13897|1283.2|WGS84|2014-07-21T22:29:48|2014-07-27T00:00:00
XD|3018|46.19547|-122.134799|1276.8|WGS84|2014-07-21T22:47:13|2014-07-27T00:00:00
XD|3019|46.1929|-122.137109|1282.3|WGS84|2014-07-21T22:57:56|2014-07-27T00:00:00
XD|3020|46.305553|-122.087771|1169.1|WGS84|2014-07-22T17:04:16|2014-07-27T00:00:00
XD|3021|46.304198|-122.090187|1248.9|WGS84|2014-07-22T17:23:44|2014-07-27T00:00:00
XD|3022|46.301979|-122.09521|1334.8|WGS84|2014-07-22T18:01:24|2014-07-27T00:00:00
XD|3023|46.299353|-122.095053|1375.5|WGS84|2014-07-22T18:21:04|2014-07-27T00:00:00
XD|3024|46.297899|-122.094795|1411.5|WGS84|2014-07-22T18:35:43|2014-07-27T00:00:00
XD|3025|46.295721|-122.097162|1413.2|WGS84|2014-07-22T18:49:15|2014-07-27T00:00:00
XD|3026|46.293802|-122.098989|1396.8|WGS84|2014-07-22T19:06:09|2014-07-27T00:00:00
XD|3027|46.291283|-122.098503|1377.5|WGS84|2014-07-22T19:18:45|2014-07-27T00:00:00
XD|3028|46.289753|-122.100778|1360.1|WGS84|2014-07-22T19:35:38|2014-07-27T00:00:00
XD|3029|46.288888|-122.102937|1381.4|WGS84|2014-07-22T19:52:57|2014-07-27T00:00:00
XD|3030|46.287945|-122.107021|1359.8|WGS84|2014-07-22T20:08:51|2014-07-27T00:00:00
XD|3031|46.28918|-122.110458|1336.1|WGS84|2014-07-22T20:30:22|2014-07-27T00:00:00
XD|3032|46.291137|-122.107014|1335.9|WGS84|2014-07-22T21:03:35|2014-07-27T00:00:00
XD|3033|46.293533|-122.106816|1331.7|WGS84|2014-07-22T21:20:27|2014-07-27T00:00:00
XD|3034|46.296178|-122.105868|1372.5|WGS84|2014-07-22T21:39:43|2014-07-27T00:00:00
XD|3035|46.298636|-122.104186|1386.2|WGS84|2014-07-22T21:51:58|2014-07-27T00:00:00
XD|3036|46.301665|-122.104533|1430.8|WGS84|2014-07-22T22:06:43|2014-07-27T00:00:00
XD|3037|46.304321|-122.10334|1422.7|WGS84|2014-07-22T22:19:29|2014-07-27T00:00:00
XD|3038|46.307365|-122.103918|1397.3|WGS84|2014-07-22T22:32:51|2014-07-27T00:00:00
XD|3039|46.309553|-122.105276|1390.5|WGS84|2014-07-22T22:45:29|2014-07-27T00:00:00
XD|3040|46.281209|-122.116259|1078.9|WGS84|2014-07-23T00:28:52|2014-07-27T00:00:00
XD|3041|46.279717|-122.112279|1092.5|WGS84|2014-07-23T00:38:04|2014-07-27T00:00:00
XD|3042|46.279023|-122.113428|1100.7|WGS84|2014-07-23T00:42:32|2014-07-27T00:00:00
XD|3050|46.225436|-122.272719|1319.7|WGS84|2014-07-23T18:48:16|2014-07-27T00:00:00
XD|3051|46.220963|-122.262865|1305.2|WGS84|2014-07-23T19:14:03|2014-07-27T00:00:00
XD|3052|46.219804|-122.255845|1253.1|WGS84|2014-07-23T19:33:32|2014-07-27T00:00:00
XD|3053|46.223236|-122.256357|1234.0|WGS84|2014-07-23T19:55:37|2014-07-27T00:00:00
XD|3054|46.225168|-122.25874|1202.3|WGS84|2014-07-23T20:06:35|2014-07-27T00:00:00
XD|3055|46.228898|-122.258246|1197.5|WGS84|2014-07-23T20:17:34|2014-07-27T00:00:00
XD|3056|46.225975|-122.257183|1191.2|WGS84|2014-07-23T20:29:04|2014-07-27T00:00:00
XD|3057|46.224357|-122.254359|1146.6|WGS84|2014-07-23T20:41:25|2014-07-27T00:00:00
XD|3058|46.223989|-122.25248|1120.9|WGS84|2014-07-23T20:55:40|2014-07-27T00:00:00
XD|3059|46.224492|-122.248664|1093.1|WGS84|2014-07-23T21:06:48|2014-07-27T00:00:00
XD|3060|46.226995|-122.245857|1083.6|WGS84|2014-07-23T21:25:03|2014-07-27T00:00:00
XD|3061|46.230273|-122.24715|1035.9|WGS84|2014-07-23T21:36:30|2014-07-27T00:00:00
XD|3062|46.233262|-122.247456|1001.5|WGS84|2014-07-23T21:48:54|2014-07-27T00:00:00
XD|3063|46.235866|-122.249363|971.8|WGS84|2014-07-23T21:59:01|2014-07-27T00:00:00
XD|3064|46.235485|-122.250793|990.8|WGS84|2014-07-23T22:17:35|2014-07-27T00:00:00
XD|3065|46.23226|-122.250891|1014.7|WGS84|2014-07-23T22:34:23|2014-07-27T00:00:00
XD|3066|46.227556|-122.274916|1306.0|WGS84|2014-07-24T00:15:00|2014-07-27T00:00:00
XD|3101|46.247045|-122.134746|1259.7|WGS84|2014-07-21T17:20:37|2014-07-27T00:00:00
XD|3102|46.241553|-122.137452|1292.6|WGS84|2014-07-21T17:45:05|2014-07-27T00:00:00
XD|3103|46.238247|-122.142906|1302.8|WGS84|2014-07-21T18:01:45|2014-07-27T00:00:00
XD|3104|46.236074|-122.150161|1275.7|WGS84|2014-07-21T18:52:56|2014-07-27T00:00:00
